trial,coherence,rt,response,correct,v,a
516,0.25,0.4230000000000001,1,True,1.5,1.5
517,0.25,1.6929999999999574,1,True,1.5,1.5
518,0.25,0.6820000000000003,1,True,1.5,1.5
519,0.25,0.5710000000000002,1,True,1.5,1.5
520,0.25,1.0290000000000006,1,True,1.5,1.5
521,0.25,0.8370000000000004,1,True,1.5,1.5
522,0.25,0.7130000000000003,1,True,1.5,1.5
523,0.25,1.0450000000000006,1,True,1.5,1.5
524,0.25,0.3970000000000001,1,True,1.5,1.5
525,0.25,0.4210000000000001,1,True,1.5,1.5
526,0.25,1.2050000000000007,1,True,1.5,1.5
527,0.25,0.5260000000000001,1,True,1.5,1.5
528,0.25,0.5070000000000001,1,True,1.5,1.5
529,0.25,0.9510000000000005,1,True,1.5,1.5
530,0.25,0.6350000000000002,0,False,1.5,1.5
531,0.25,0.5570000000000002,0,False,1.5,1.5
532,0.25,0.5380000000000001,1,True,1.5,1.5
533,0.25,0.8230000000000004,0,False,1.5,1.5
534,0.25,0.8580000000000003,1,True,1.5,1.5
535,0.25,1.0370000000000006,1,True,1.5,1.5
536,0.25,0.7020000000000003,1,True,1.5,1.5
537,0.25,0.4240000000000001,1,True,1.5,1.5
538,0.25,0.7910000000000004,1,True,1.5,1.5
539,0.25,0.8100000000000003,1,True,1.5,1.5
540,0.25,0.43400000000000005,1,True,1.5,1.5
541,0.25,1.2190000000000007,1,True,1.5,1.5
542,0.25,0.36100000000000004,1,True,1.5,1.5
543,0.25,0.8810000000000004,1,True,1.5,1.5
544,0.25,0.6740000000000003,1,True,1.5,1.5
545,0.25,0.9150000000000005,1,True,1.5,1.5
546,0.25,1.0090000000000006,1,True,1.5,1.5
547,0.25,0.5990000000000002,1,True,1.5,1.5
548,0.25,0.7100000000000003,1,True,1.5,1.5
549,0.25,0.7680000000000003,1,True,1.5,1.5
550,0.25,0.4060000000000001,1,True,1.5,1.5
551,0.25,1.3369999999999966,0,False,1.5,1.5
552,0.25,0.8280000000000003,1,True,1.5,1.5
553,0.25,0.6510000000000002,1,True,1.5,1.5
554,0.25,0.42600000000000005,1,True,1.5,1.5
555,0.25,0.9120000000000004,1,True,1.5,1.5
556,0.25,1.1760000000000006,1,True,1.5,1.5
557,0.25,0.6990000000000003,1,True,1.5,1.5
558,0.25,0.5270000000000001,1,True,1.5,1.5
559,0.25,0.34500000000000003,1,True,1.5,1.5
560,0.25,0.7380000000000003,1,True,1.5,1.5
561,0.25,0.39200000000000007,1,True,1.5,1.5
562,0.25,1.0090000000000006,1,True,1.5,1.5
563,0.25,0.45300000000000007,1,True,1.5,1.5
564,0.25,0.5880000000000002,1,True,1.5,1.5
565,0.25,0.4950000000000001,1,True,1.5,1.5
566,0.25,0.6260000000000002,1,True,1.5,1.5
567,0.25,0.8200000000000003,1,True,1.5,1.5
568,0.25,0.38300000000000006,1,True,1.5,1.5
569,0.25,0.5900000000000002,1,True,1.5,1.5
570,0.25,1.1100000000000005,1,True,1.5,1.5
571,0.25,0.5540000000000002,1,True,1.5,1.5
572,0.25,0.6160000000000002,1,True,1.5,1.5
573,0.25,0.5000000000000001,1,True,1.5,1.5
574,0.25,0.5160000000000001,1,True,1.5,1.5
575,0.25,1.1890000000000007,1,True,1.5,1.5
576,0.25,0.5420000000000001,1,True,1.5,1.5
577,0.25,0.5000000000000001,1,True,1.5,1.5
578,0.25,0.4630000000000001,1,True,1.5,1.5
579,0.25,0.5730000000000002,1,True,1.5,1.5
580,0.25,0.7390000000000003,1,True,1.5,1.5
581,0.25,0.4740000000000001,1,True,1.5,1.5
582,0.25,0.34700000000000003,1,True,1.5,1.5
583,0.25,0.3960000000000001,1,True,1.5,1.5
584,0.25,0.5650000000000002,1,True,1.5,1.5
585,0.25,0.6270000000000002,1,True,1.5,1.5
586,0.25,0.5400000000000001,1,True,1.5,1.5
587,0.25,0.5010000000000001,1,True,1.5,1.5
588,0.25,0.4200000000000001,1,True,1.5,1.5
589,0.25,0.6650000000000003,1,True,1.5,1.5
590,0.25,0.5280000000000001,1,True,1.5,1.5
591,0.25,0.5670000000000002,1,True,1.5,1.5
592,0.25,0.6190000000000002,1,True,1.5,1.5
593,0.25,0.4940000000000001,1,True,1.5,1.5
594,0.25,0.5100000000000001,1,True,1.5,1.5
595,0.25,0.8500000000000003,1,True,1.5,1.5
596,0.25,0.5960000000000002,1,True,1.5,1.5
597,0.25,0.43400000000000005,1,True,1.5,1.5
598,0.25,0.5320000000000001,1,True,1.5,1.5
599,0.25,0.4600000000000001,1,True,1.5,1.5
600,0.25,0.7640000000000003,1,True,1.5,1.5
601,0.25,0.9320000000000004,1,True,1.5,1.5
602,0.25,1.2940000000000007,1,True,1.5,1.5
603,0.25,0.5620000000000002,1,True,1.5,1.5
604,0.25,0.6480000000000002,1,True,1.5,1.5
605,0.25,0.8630000000000004,1,True,1.5,1.5
606,0.25,0.8210000000000004,1,True,1.5,1.5
607,0.25,0.7790000000000004,1,True,1.5,1.5
608,0.25,0.4940000000000001,1,True,1.5,1.5
609,0.25,0.6740000000000003,1,True,1.5,1.5
610,0.25,0.42700000000000005,1,True,1.5,1.5
611,0.25,0.6650000000000003,1,True,1.5,1.5
612,0.25,0.6720000000000003,0,False,1.5,1.5
613,0.25,0.6270000000000002,1,True,1.5,1.5
614,0.25,1.0540000000000005,1,True,1.5,1.5
615,0.25,0.8610000000000004,1,True,1.5,1.5
616,0.25,0.9560000000000004,1,True,1.5,1.5
617,0.25,0.4580000000000001,1,True,1.5,1.5
618,0.25,0.6690000000000003,1,True,1.5,1.5
619,0.25,0.7470000000000003,1,True,1.5,1.5
620,0.25,0.5020000000000001,1,True,1.5,1.5
621,0.25,0.5900000000000002,1,True,1.5,1.5
622,0.25,0.5680000000000002,1,True,1.5,1.5
623,0.25,0.8660000000000003,1,True,1.5,1.5
624,0.25,1.6389999999999634,1,True,1.5,1.5
625,0.25,0.44600000000000006,1,True,1.5,1.5
626,0.25,1.1430000000000007,1,True,1.5,1.5
627,0.25,0.5840000000000002,1,True,1.5,1.5
628,0.25,0.8290000000000004,1,True,1.5,1.5
629,0.25,0.4150000000000001,1,True,1.5,1.5
630,0.25,0.5460000000000002,1,True,1.5,1.5
631,0.25,0.6020000000000002,1,True,1.5,1.5
632,0.25,0.42900000000000005,1,True,1.5,1.5
633,0.25,0.5620000000000002,1,True,1.5,1.5
634,0.25,0.7960000000000004,0,False,1.5,1.5
635,0.25,0.5290000000000001,1,True,1.5,1.5
636,0.25,0.44300000000000006,1,True,1.5,1.5
637,0.25,0.6380000000000002,1,True,1.5,1.5
638,0.25,0.5760000000000002,1,True,1.5,1.5
639,0.25,1.1890000000000007,1,True,1.5,1.5
640,0.25,0.4120000000000001,1,True,1.5,1.5
641,0.25,1.0200000000000005,1,True,1.5,1.5
642,0.25,1.1220000000000006,1,True,1.5,1.5
643,0.25,0.37300000000000005,1,True,1.5,1.5
644,0.25,0.6430000000000002,1,True,1.5,1.5
645,0.25,0.7410000000000003,1,True,1.5,1.5
646,0.25,0.43700000000000006,1,True,1.5,1.5
647,0.25,1.2000000000000006,1,True,1.5,1.5
648,0.25,0.4580000000000001,1,True,1.5,1.5
649,0.25,1.5489999999999733,1,True,1.5,1.5
650,0.25,0.7920000000000004,1,True,1.5,1.5
651,0.25,0.6460000000000002,1,True,1.5,1.5
652,0.25,0.4170000000000001,1,True,1.5,1.5
653,0.25,0.4580000000000001,1,True,1.5,1.5
654,0.25,0.9910000000000005,1,True,1.5,1.5
655,0.25,0.5190000000000001,0,False,1.5,1.5
656,0.25,0.9800000000000004,1,True,1.5,1.5
657,0.25,0.7910000000000004,1,True,1.5,1.5
658,0.25,0.36700000000000005,1,True,1.5,1.5
659,0.25,0.5930000000000002,0,False,1.5,1.5
660,0.25,0.44600000000000006,0,False,1.5,1.5
661,0.25,0.5360000000000001,0,False,1.5,1.5
662,0.25,0.7510000000000003,1,True,1.5,1.5
663,0.25,1.1740000000000006,1,True,1.5,1.5
664,0.25,0.3990000000000001,1,True,1.5,1.5
665,0.25,0.6000000000000002,1,True,1.5,1.5
666,0.25,0.34800000000000003,1,True,1.5,1.5
667,0.4,0.5920000000000002,1,True,3.0,1.5
668,0.4,0.6340000000000002,1,True,3.0,1.5
669,0.4,0.4140000000000001,1,True,3.0,1.5
670,0.4,0.4000000000000001,1,True,3.0,1.5
671,0.4,0.5580000000000002,1,True,3.0,1.5
672,0.4,0.38900000000000007,1,True,3.0,1.5
673,0.4,0.4600000000000001,1,True,3.0,1.5
674,0.4,0.4920000000000001,1,True,3.0,1.5
675,0.4,0.5450000000000002,1,True,3.0,1.5
676,0.4,0.5270000000000001,1,True,3.0,1.5
677,0.4,0.4080000000000001,1,True,3.0,1.5
678,0.4,1.1170000000000007,1,True,3.0,1.5
679,0.4,0.7230000000000003,1,True,3.0,1.5
680,0.4,0.6100000000000002,1,True,3.0,1.5
681,0.4,0.3990000000000001,1,True,3.0,1.5
682,0.4,0.4010000000000001,1,True,3.0,1.5
683,0.4,0.6500000000000002,1,True,3.0,1.5
684,0.4,0.4110000000000001,1,True,3.0,1.5
685,0.4,0.5280000000000001,1,True,3.0,1.5
686,0.4,0.4980000000000001,1,True,3.0,1.5
687,0.4,0.4700000000000001,1,True,3.0,1.5
688,0.4,0.7870000000000004,1,True,3.0,1.5
689,0.4,0.4750000000000001,1,True,3.0,1.5
690,0.4,0.6050000000000002,1,True,3.0,1.5
691,0.4,0.4180000000000001,1,True,3.0,1.5
692,0.4,0.4110000000000001,1,True,3.0,1.5
693,0.4,0.6450000000000002,1,True,3.0,1.5
694,0.4,0.4750000000000001,1,True,3.0,1.5
695,0.4,0.6430000000000002,1,True,3.0,1.5
696,0.4,0.6250000000000002,1,True,3.0,1.5
697,0.4,0.37100000000000005,1,True,3.0,1.5
698,0.4,0.5950000000000002,1,True,3.0,1.5
699,0.4,0.35200000000000004,1,True,3.0,1.5
700,0.4,0.5300000000000001,1,True,3.0,1.5
701,0.4,0.35200000000000004,1,True,3.0,1.5
702,0.4,0.45500000000000007,1,True,3.0,1.5
703,0.4,0.5010000000000001,1,True,3.0,1.5
704,0.4,0.38000000000000006,1,True,3.0,1.5
705,0.4,0.35700000000000004,1,True,3.0,1.5
706,0.4,0.45400000000000007,1,True,3.0,1.5
707,0.4,0.44100000000000006,1,True,3.0,1.5
708,0.4,0.3940000000000001,1,True,3.0,1.5
709,0.4,0.4620000000000001,1,True,3.0,1.5
710,0.4,0.42900000000000005,1,True,3.0,1.5
711,0.4,0.44500000000000006,1,True,3.0,1.5
712,0.4,0.37900000000000006,1,True,3.0,1.5
713,0.4,0.43200000000000005,1,True,3.0,1.5
714,0.4,0.4030000000000001,1,True,3.0,1.5
715,0.4,0.4660000000000001,1,True,3.0,1.5
716,0.4,0.6410000000000002,1,True,3.0,1.5
717,0.4,0.8240000000000003,1,True,3.0,1.5
718,0.4,0.42600000000000005,1,True,3.0,1.5
719,0.4,0.4940000000000001,1,True,3.0,1.5
720,0.4,0.7820000000000004,1,True,3.0,1.5
721,0.4,0.9170000000000005,1,True,3.0,1.5
722,0.4,0.5610000000000002,1,True,3.0,1.5
723,0.4,0.5680000000000002,1,True,3.0,1.5
724,0.4,0.8710000000000004,1,True,3.0,1.5
725,0.4,0.6810000000000003,1,True,3.0,1.5
726,0.4,0.3990000000000001,1,True,3.0,1.5
727,0.4,0.45100000000000007,1,True,3.0,1.5
728,0.4,0.43800000000000006,1,True,3.0,1.5
729,0.4,0.5940000000000002,1,True,3.0,1.5
730,0.4,0.6430000000000002,1,True,3.0,1.5
731,0.4,0.5340000000000001,1,True,3.0,1.5
732,0.4,0.36900000000000005,1,True,3.0,1.5
733,0.4,0.6220000000000002,1,True,3.0,1.5
734,0.4,0.6330000000000002,1,True,3.0,1.5
735,0.4,0.6820000000000003,1,True,3.0,1.5
736,0.4,0.5500000000000002,1,True,3.0,1.5
737,0.4,0.44800000000000006,1,True,3.0,1.5
738,0.4,0.5590000000000002,1,True,3.0,1.5
739,0.4,0.5630000000000002,1,True,3.0,1.5
740,0.4,0.44200000000000006,1,True,3.0,1.5
741,0.4,0.9250000000000005,1,True,3.0,1.5
742,0.4,0.5140000000000001,1,True,3.0,1.5
743,0.4,0.4910000000000001,1,True,3.0,1.5
744,0.4,0.9370000000000005,1,True,3.0,1.5
745,0.4,0.4980000000000001,1,True,3.0,1.5
746,0.4,0.8750000000000004,1,True,3.0,1.5
747,0.4,0.42700000000000005,1,True,3.0,1.5
748,0.4,0.5270000000000001,1,True,3.0,1.5
749,0.4,0.5390000000000001,1,True,3.0,1.5
750,0.4,0.4980000000000001,1,True,3.0,1.5
751,0.4,0.6520000000000002,1,True,3.0,1.5
752,0.4,0.42500000000000004,1,True,3.0,1.5
753,0.4,0.4040000000000001,1,True,3.0,1.5
754,0.4,1.0950000000000006,1,True,3.0,1.5
755,0.4,0.4860000000000001,1,True,3.0,1.5
756,0.4,0.43000000000000005,1,True,3.0,1.5
757,0.4,0.45500000000000007,1,True,3.0,1.5
758,0.4,0.4090000000000001,1,True,3.0,1.5
759,0.4,0.4150000000000001,1,True,3.0,1.5
760,0.4,0.6730000000000003,1,True,3.0,1.5
761,0.4,0.5230000000000001,1,True,3.0,1.5
762,0.4,0.38400000000000006,1,True,3.0,1.5
763,0.4,0.5630000000000002,1,True,3.0,1.5
764,0.4,0.7050000000000003,1,True,3.0,1.5
765,0.4,0.5720000000000002,1,True,3.0,1.5
766,0.4,0.36900000000000005,1,True,3.0,1.5
767,0.4,0.8440000000000003,1,True,3.0,1.5
768,0.4,0.36900000000000005,1,True,3.0,1.5
769,0.4,0.4960000000000001,1,True,3.0,1.5
770,0.4,0.6370000000000002,1,True,3.0,1.5
771,0.4,0.43600000000000005,1,True,3.0,1.5
772,0.4,0.4180000000000001,1,True,3.0,1.5
773,0.4,0.8340000000000003,1,True,3.0,1.5
774,0.4,0.4220000000000001,1,True,3.0,1.5
775,0.4,0.7570000000000003,1,True,3.0,1.5
776,0.4,0.7660000000000003,1,True,3.0,1.5
777,0.4,0.39300000000000007,1,True,3.0,1.5
778,0.4,0.43500000000000005,1,True,3.0,1.5
779,0.4,0.5940000000000002,1,True,3.0,1.5
780,0.4,0.5080000000000001,1,True,3.0,1.5
781,0.4,0.6820000000000003,1,True,3.0,1.5
782,0.4,0.37200000000000005,1,True,3.0,1.5
783,0.4,0.6650000000000003,1,True,3.0,1.5
784,0.4,1.0290000000000006,1,True,3.0,1.5
785,0.4,0.6070000000000002,1,True,3.0,1.5
786,0.4,1.3549999999999947,1,True,3.0,1.5
787,0.4,0.4590000000000001,1,True,3.0,1.5
788,0.4,0.6080000000000002,1,True,3.0,1.5
789,0.4,0.4220000000000001,1,True,3.0,1.5
790,0.4,0.6610000000000003,1,True,3.0,1.5
791,0.4,0.9170000000000005,1,True,3.0,1.5
792,0.4,0.5160000000000001,1,True,3.0,1.5
793,0.4,0.44600000000000006,1,True,3.0,1.5
794,0.4,0.3940000000000001,1,True,3.0,1.5
795,0.4,0.42800000000000005,1,True,3.0,1.5
796,0.4,0.44900000000000007,1,True,3.0,1.5
797,0.4,0.5280000000000001,1,True,3.0,1.5
798,0.4,0.36600000000000005,1,True,3.0,1.5
799,0.4,0.4600000000000001,1,True,3.0,1.5
800,0.4,0.4080000000000001,1,True,3.0,1.5
801,0.4,0.4950000000000001,1,True,3.0,1.5
802,0.4,0.43600000000000005,1,True,3.0,1.5
803,0.4,0.5420000000000001,1,True,3.0,1.5
804,0.4,0.44800000000000006,1,True,3.0,1.5
805,0.4,0.6560000000000002,1,True,3.0,1.5
806,0.4,0.4110000000000001,1,True,3.0,1.5
807,0.4,0.7010000000000003,1,True,3.0,1.5
808,0.4,0.38400000000000006,1,True,3.0,1.5
809,0.4,0.38100000000000006,1,True,3.0,1.5
810,0.4,0.5800000000000002,1,True,3.0,1.5
811,0.4,0.9680000000000004,1,True,3.0,1.5
812,0.4,0.4120000000000001,1,True,3.0,1.5
813,0.4,0.4240000000000001,1,True,3.0,1.5
814,0.4,0.4800000000000001,1,True,3.0,1.5
815,0.4,0.5770000000000002,1,True,3.0,1.5
816,0.4,0.4640000000000001,1,True,3.0,1.5
817,0.4,0.6220000000000002,1,True,3.0,1.5
818,0.4,0.6100000000000002,1,True,3.0,1.5
819,0.4,0.39200000000000007,1,True,3.0,1.5
820,0.4,0.6320000000000002,1,True,3.0,1.5
821,0.4,0.44100000000000006,1,True,3.0,1.5
822,0.4,0.36700000000000005,1,True,3.0,1.5
823,0.4,0.5250000000000001,1,True,3.0,1.5
824,0.4,0.5800000000000002,1,True,3.0,1.5
825,0.4,0.4760000000000001,1,True,3.0,1.5
826,0.4,0.7040000000000003,1,True,3.0,1.5
827,0.4,0.5480000000000002,1,True,3.0,1.5
828,0.4,0.4720000000000001,1,True,3.0,1.5
829,0.4,0.6190000000000002,1,True,3.0,1.5
830,0.4,0.6570000000000003,1,True,3.0,1.5
831,0.4,0.44400000000000006,1,True,3.0,1.5
832,0.4,0.35300000000000004,1,True,3.0,1.5
833,0.4,0.4190000000000001,1,True,3.0,1.5
834,0.4,0.5490000000000002,1,True,3.0,1.5
835,0.4,0.5060000000000001,1,True,3.0,1.5
836,0.4,0.8380000000000003,1,True,3.0,1.5
837,0.4,0.4170000000000001,1,True,3.0,1.5
838,0.4,0.6060000000000002,1,True,3.0,1.5
839,0.4,0.8120000000000003,1,True,3.0,1.5
840,0.4,0.5650000000000002,1,True,3.0,1.5
841,0.4,0.7400000000000003,1,True,3.0,1.5
842,0.4,0.4150000000000001,1,True,3.0,1.5
843,0.4,0.6610000000000003,1,True,3.0,1.5
844,0.4,0.4590000000000001,1,True,3.0,1.5
845,0.4,1.1160000000000005,1,True,3.0,1.5
846,0.4,0.6760000000000003,1,True,3.0,1.5
847,0.4,1.0610000000000006,1,True,3.0,1.5
848,0.4,0.37800000000000006,1,True,3.0,1.5
849,0.4,0.4160000000000001,1,True,3.0,1.5
850,0.4,0.6100000000000002,1,True,3.0,1.5
851,0.4,0.8880000000000003,1,True,3.0,1.5
852,0.4,0.337,1,True,3.0,1.5
853,0.4,0.45600000000000007,1,True,3.0,1.5
854,0.4,0.4570000000000001,1,True,3.0,1.5
855,0.4,0.5150000000000001,1,True,3.0,1.5
856,0.4,0.8170000000000004,1,True,3.0,1.5
857,0.4,0.4870000000000001,1,True,3.0,1.5
858,0.4,0.5190000000000001,1,True,3.0,1.5
859,0.4,0.5140000000000001,1,True,3.0,1.5
860,0.4,0.36700000000000005,1,True,3.0,1.5
861,0.4,0.45600000000000007,1,True,3.0,1.5
862,0.4,0.5150000000000001,1,True,3.0,1.5
863,0.4,0.5460000000000002,1,True,3.0,1.5
864,0.4,0.4960000000000001,1,True,3.0,1.5
865,0.4,0.7530000000000003,1,True,3.0,1.5
866,0.4,0.4200000000000001,1,True,3.0,1.5
867,0.4,0.36800000000000005,1,True,3.0,1.5
868,0.4,0.4970000000000001,1,True,3.0,1.5
869,0.4,0.38700000000000007,1,True,3.0,1.5
870,0.4,0.7190000000000003,1,True,3.0,1.5
871,0.4,0.6140000000000002,1,True,3.0,1.5
872,0.4,0.6500000000000002,1,True,3.0,1.5
873,0.4,0.37700000000000006,1,True,3.0,1.5
874,0.4,0.6630000000000003,1,True,3.0,1.5
875,0.4,0.38200000000000006,1,True,3.0,1.5
876,0.4,0.4640000000000001,1,True,3.0,1.5
877,0.4,0.4170000000000001,1,True,3.0,1.5
878,0.4,0.7840000000000004,1,True,3.0,1.5
879,0.4,0.341,1,True,3.0,1.5
880,0.4,0.4690000000000001,1,True,3.0,1.5
881,0.4,0.5900000000000002,1,True,3.0,1.5
882,0.4,0.5130000000000001,1,True,3.0,1.5
883,0.4,0.7120000000000003,1,True,3.0,1.5
884,0.4,0.4940000000000001,1,True,3.0,1.5
885,0.4,0.4130000000000001,1,True,3.0,1.5
886,0.4,0.5190000000000001,1,True,3.0,1.5
887,0.4,0.5780000000000002,1,True,3.0,1.5
888,0.4,0.5980000000000002,1,True,3.0,1.5
889,0.4,0.7390000000000003,1,True,3.0,1.5
890,0.4,0.4790000000000001,1,True,3.0,1.5
891,0.4,0.7470000000000003,1,True,3.0,1.5
892,0.4,0.6050000000000002,1,True,3.0,1.5
893,0.4,0.45400000000000007,1,True,3.0,1.5
894,0.4,0.6050000000000002,1,True,3.0,1.5
895,0.4,0.6140000000000002,1,True,3.0,1.5
896,0.4,0.6530000000000002,1,True,3.0,1.5
897,0.4,0.5390000000000001,1,True,3.0,1.5
898,0.4,0.5000000000000001,1,True,3.0,1.5
899,0.4,0.5720000000000002,1,True,3.0,1.5
900,0.4,0.4770000000000001,1,True,3.0,1.5
901,0.4,0.5620000000000002,1,True,3.0,1.5
902,0.4,0.43100000000000005,1,True,3.0,1.5
903,0.4,0.4880000000000001,1,True,3.0,1.5
904,0.4,0.335,1,True,3.0,1.5
905,0.4,0.6010000000000002,0,False,3.0,1.5
906,0.4,0.9670000000000005,1,True,3.0,1.5
907,0.4,0.4790000000000001,1,True,3.0,1.5
908,0.4,0.4110000000000001,1,True,3.0,1.5
909,0.4,0.5830000000000002,1,True,3.0,1.5
910,0.4,0.5690000000000002,1,True,3.0,1.5
911,0.4,0.35200000000000004,1,True,3.0,1.5
912,0.4,0.6110000000000002,0,False,3.0,1.5
913,0.4,0.5110000000000001,1,True,3.0,1.5
914,0.4,0.8630000000000004,1,True,3.0,1.5
915,0.4,0.5620000000000002,1,True,3.0,1.5
916,0.4,0.6090000000000002,1,True,3.0,1.5
917,0.4,0.45000000000000007,1,True,3.0,1.5
918,0.4,0.4140000000000001,1,True,3.0,1.5
919,0.4,0.5150000000000001,1,True,3.0,1.5
920,0.4,0.4000000000000001,1,True,3.0,1.5
921,0.4,0.5920000000000002,1,True,3.0,1.5
922,0.4,0.9280000000000004,1,True,3.0,1.5
923,0.4,0.5450000000000002,1,True,3.0,1.5
924,0.4,0.4610000000000001,1,True,3.0,1.5
925,0.4,0.4740000000000001,1,True,3.0,1.5
926,0.4,0.36100000000000004,1,True,3.0,1.5
927,0.4,0.39000000000000007,1,True,3.0,1.5
928,0.4,0.5890000000000002,1,True,3.0,1.5
929,0.4,0.6600000000000003,1,True,3.0,1.5
930,0.4,0.3950000000000001,1,True,3.0,1.5
931,0.4,0.5250000000000001,1,True,3.0,1.5
932,0.4,0.43500000000000005,1,True,3.0,1.5
933,0.4,0.5590000000000002,1,True,3.0,1.5
934,0.4,0.4930000000000001,1,True,3.0,1.5
935,0.4,0.6710000000000003,1,True,3.0,1.5
936,0.4,0.45300000000000007,1,True,3.0,1.5
937,0.4,0.42500000000000004,1,True,3.0,1.5
938,0.4,0.4710000000000001,1,True,3.0,1.5
939,0.4,0.5710000000000002,1,True,3.0,1.5
940,0.4,0.5730000000000002,1,True,3.0,1.5
941,0.4,0.44000000000000006,1,True,3.0,1.5
942,0.4,0.42600000000000005,0,False,3.0,1.5
943,0.4,0.42800000000000005,1,True,3.0,1.5
944,0.4,0.4130000000000001,1,True,3.0,1.5
945,0.4,0.7200000000000003,1,True,3.0,1.5
946,0.4,0.5850000000000002,1,True,3.0,1.5
947,0.4,0.4100000000000001,1,True,3.0,1.5
948,0.4,0.5130000000000001,1,True,3.0,1.5
949,0.4,0.5040000000000001,1,True,3.0,1.5
950,0.4,0.7890000000000004,1,True,3.0,1.5
951,0.4,0.5260000000000001,1,True,3.0,1.5
952,0.4,0.44000000000000006,1,True,3.0,1.5
953,0.4,0.8710000000000004,1,True,3.0,1.5
954,0.4,0.36900000000000005,1,True,3.0,1.5
955,0.4,0.43100000000000005,1,True,3.0,1.5
956,0.4,0.7740000000000004,1,True,3.0,1.5
957,0.4,0.5130000000000001,1,True,3.0,1.5
958,0.4,0.4110000000000001,1,True,3.0,1.5
959,0.4,0.44100000000000006,1,True,3.0,1.5
960,0.4,0.6330000000000002,1,True,3.0,1.5
961,0.4,0.5050000000000001,1,True,3.0,1.5
962,0.4,0.4770000000000001,1,True,3.0,1.5
963,0.4,0.44600000000000006,1,True,3.0,1.5
964,0.4,0.5580000000000002,1,True,3.0,1.5
965,0.4,0.6130000000000002,1,True,3.0,1.5
966,0.4,0.9280000000000004,1,True,3.0,1.5
967,0.4,0.3970000000000001,1,True,3.0,1.5
968,0.4,0.4760000000000001,1,True,3.0,1.5
969,0.4,0.4040000000000001,1,True,3.0,1.5
970,0.4,0.4830000000000001,1,True,3.0,1.5
971,0.4,0.4170000000000001,1,True,3.0,1.5
972,0.4,0.4100000000000001,1,True,3.0,1.5
973,0.4,1.341999999999996,1,True,3.0,1.5
974,0.4,0.5530000000000002,1,True,3.0,1.5
975,0.4,0.6870000000000003,1,True,3.0,1.5
976,0.4,0.5330000000000001,1,True,3.0,1.5
977,0.4,0.4620000000000001,1,True,3.0,1.5
978,0.4,0.4220000000000001,1,True,3.0,1.5
979,0.4,0.5420000000000001,1,True,3.0,1.5
980,0.4,0.5190000000000001,1,True,3.0,1.5
981,0.4,0.4610000000000001,1,True,3.0,1.5
982,0.4,0.43600000000000005,1,True,3.0,1.5
983,0.4,0.5620000000000002,1,True,3.0,1.5
984,0.4,0.43700000000000006,1,True,3.0,1.5
985,0.4,0.38600000000000007,1,True,3.0,1.5
986,0.4,0.5260000000000001,1,True,3.0,1.5
987,0.4,0.8000000000000003,1,True,3.0,1.5
988,0.4,1.1330000000000007,1,True,3.0,1.5
989,0.4,0.5540000000000002,1,True,3.0,1.5
990,0.4,0.5150000000000001,1,True,3.0,1.5
991,0.4,0.5000000000000001,1,True,3.0,1.5
992,0.4,0.44200000000000006,1,True,3.0,1.5
993,0.4,0.7760000000000004,1,True,3.0,1.5
994,0.4,0.4670000000000001,1,True,3.0,1.5
995,0.4,0.4880000000000001,1,True,3.0,1.5
996,0.4,0.6480000000000002,1,True,3.0,1.5
997,0.4,0.4910000000000001,1,True,3.0,1.5
998,0.4,0.5490000000000002,1,True,3.0,1.5
999,0.4,0.4010000000000001,1,True,3.0,1.5
