participantId,trialNumber,condition,coherence,direction,response,rt,correct,timeout,timestamp
P_1764572247825_vlgga6,64,timePressure,0.25,right,right,414,true,false,Mon Dec 01 2025 12:29:50 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,65,timePressure,0.25,left,left,570,true,false,Mon Dec 01 2025 12:29:52 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,65,timePressure,0.25,left,left,570,true,false,Mon Dec 01 2025 12:29:52 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,66,timePressure,0.1,left,left,636,true,false,Mon Dec 01 2025 12:29:53 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,66,timePressure,0.1,left,left,636,true,false,Mon Dec 01 2025 12:29:53 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,67,timePressure,0.1,right,right,718,true,false,Mon Dec 01 2025 12:29:55 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,67,timePressure,0.1,right,right,718,true,false,Mon Dec 01 2025 12:29:55 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,68,timePressure,0.1,left,left,490,true,false,Mon Dec 01 2025 12:29:56 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,68,timePressure,0.1,left,left,490,true,false,Mon Dec 01 2025 12:29:56 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,69,timePressure,0.4,right,right,444,true,false,Mon Dec 01 2025 12:29:57 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,69,timePressure,0.4,right,right,444,true,false,Mon Dec 01 2025 12:29:57 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,70,timePressure,0.1,right,left,398,false,false,Mon Dec 01 2025 12:29:58 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,70,timePressure,0.1,right,left,398,false,false,Mon Dec 01 2025 12:29:58 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,71,timePressure,0.4,right,right,509,true,false,Mon Dec 01 2025 12:30:00 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,71,timePressure,0.4,right,right,509,true,false,Mon Dec 01 2025 12:30:00 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,72,timePressure,0.25,left,left,461,true,false,Mon Dec 01 2025 12:30:01 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,72,timePressure,0.25,left,left,461,true,false,Mon Dec 01 2025 12:30:01 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,73,timePressure,0.1,right,right,541,true,false,Mon Dec 01 2025 12:30:02 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,73,timePressure,0.1,right,right,541,true,false,Mon Dec 01 2025 12:30:02 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,74,timePressure,0.4,right,right,539,true,false,Mon Dec 01 2025 12:30:04 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,74,timePressure,0.4,right,right,539,true,false,Mon Dec 01 2025 12:30:04 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,75,timePressure,0.1,right,left,543,false,false,Mon Dec 01 2025 12:30:05 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,75,timePressure,0.1,right,left,543,false,false,Mon Dec 01 2025 12:30:05 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,76,timePressure,0.25,left,left,509,true,false,Mon Dec 01 2025 12:30:06 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,76,timePressure,0.25,left,left,509,true,false,Mon Dec 01 2025 12:30:06 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,77,timePressure,0.4,left,left,541,true,false,Mon Dec 01 2025 12:30:08 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,77,timePressure,0.4,left,left,541,true,false,Mon Dec 01 2025 12:30:08 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,78,timePressure,0.4,left,left,493,true,false,Mon Dec 01 2025 12:30:09 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,78,timePressure,0.4,left,left,493,true,false,Mon Dec 01 2025 12:30:09 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,79,timePressure,0.1,left,right,588,false,false,Mon Dec 01 2025 12:30:10 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,79,timePressure,0.1,left,right,588,false,false,Mon Dec 01 2025 12:30:10 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,80,timePressure,0.25,left,left,604,true,false,Mon Dec 01 2025 12:30:12 GMT+0530 (India Standard Time)
P_1764572247825_vlgga6,80,timePressure,0.25,left,left,604,true,false,Mon Dec 01 2025 12:30:12 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,1,baseline,0.4,right,right,1641,true,false,Mon Dec 01 2025 12:39:33 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,1,baseline,0.4,right,right,1641,true,false,Mon Dec 01 2025 12:39:33 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,2,baseline,0.25,right,right,1678,true,false,Mon Dec 01 2025 12:39:36 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,2,baseline,0.25,right,right,1678,true,false,Mon Dec 01 2025 12:39:36 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,3,baseline,0.4,left,left,1346,true,false,Mon Dec 01 2025 12:39:38 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,3,baseline,0.4,left,left,1346,true,false,Mon Dec 01 2025 12:39:38 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,4,baseline,0.25,left,left,6155,true,false,Mon Dec 01 2025 12:39:45 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,4,baseline,0.25,left,left,6155,true,false,Mon Dec 01 2025 12:39:45 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,5,baseline,0.1,right,right,2421,true,false,Mon Dec 01 2025 12:39:48 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,5,baseline,0.1,right,right,2421,true,false,Mon Dec 01 2025 12:39:48 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,6,baseline,0.4,right,right,2021,true,false,Mon Dec 01 2025 12:39:51 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,6,baseline,0.4,right,right,2021,true,false,Mon Dec 01 2025 12:39:51 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,7,baseline,0.1,left,right,1077,false,false,Mon Dec 01 2025 12:39:53 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,7,baseline,0.1,left,right,1077,false,false,Mon Dec 01 2025 12:39:53 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,8,baseline,0.1,left,right,1636,false,false,Mon Dec 01 2025 12:39:55 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,8,baseline,0.1,left,right,1636,false,false,Mon Dec 01 2025 12:39:55 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,9,baseline,0.1,right,right,2299,true,false,Mon Dec 01 2025 12:39:58 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,9,baseline,0.1,right,right,2299,true,false,Mon Dec 01 2025 12:39:58 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,10,baseline,0.25,right,right,668,true,false,Mon Dec 01 2025 12:40:00 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,10,baseline,0.25,right,right,668,true,false,Mon Dec 01 2025 12:40:00 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,11,baseline,0.25,left,right,404,false,false,Mon Dec 01 2025 12:40:01 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,11,baseline,0.25,left,right,404,false,false,Mon Dec 01 2025 12:40:01 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,12,baseline,0.25,left,right,108,false,false,Mon Dec 01 2025 12:40:02 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,12,baseline,0.25,left,right,108,false,false,Mon Dec 01 2025 12:40:02 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,13,baseline,0.1,right,right,260,true,false,Mon Dec 01 2025 12:40:03 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,13,baseline,0.1,right,right,260,true,false,Mon Dec 01 2025 12:40:03 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,14,baseline,0.4,right,right,99,true,false,Mon Dec 01 2025 12:40:04 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,14,baseline,0.4,right,right,99,true,false,Mon Dec 01 2025 12:40:04 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,15,baseline,0.1,right,right,70,true,false,Mon Dec 01 2025 12:40:05 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,15,baseline,0.1,right,right,70,true,false,Mon Dec 01 2025 12:40:05 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,16,baseline,0.25,left,left,257,true,false,Mon Dec 01 2025 12:40:06 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,16,baseline,0.25,left,left,257,true,false,Mon Dec 01 2025 12:40:06 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,17,baseline,0.4,left,left,85,true,false,Mon Dec 01 2025 12:40:06 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,17,baseline,0.4,left,left,85,true,false,Mon Dec 01 2025 12:40:06 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,18,baseline,0.25,left,left,115,true,false,Mon Dec 01 2025 12:40:07 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,18,baseline,0.25,left,left,115,true,false,Mon Dec 01 2025 12:40:07 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,19,baseline,0.25,right,right,155,true,false,Mon Dec 01 2025 12:40:08 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,19,baseline,0.25,right,right,155,true,false,Mon Dec 01 2025 12:40:08 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,20,baseline,0.4,right,left,51,false,false,Mon Dec 01 2025 12:40:09 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,20,baseline,0.4,right,left,51,false,false,Mon Dec 01 2025 12:40:09 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,21,baseline,0.4,left,right,104,false,false,Mon Dec 01 2025 12:40:10 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,23,baseline,0.4,right,right,474,true,false,Mon Dec 01 2025 12:40:12 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,24,baseline,0.4,left,left,410,true,false,Mon Dec 01 2025 12:40:14 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,25,baseline,0.4,right,right,365,true,false,Mon Dec 01 2025 12:40:15 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,26,baseline,0.1,right,left,516,false,false,Mon Dec 01 2025 12:40:16 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,27,baseline,0.4,left,right,895,false,false,Mon Dec 01 2025 12:40:18 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,28,baseline,0.1,left,left,430,true,false,Mon Dec 01 2025 12:40:19 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,29,baseline,0.1,left,right,1483,false,false,Mon Dec 01 2025 12:40:21 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,30,baseline,0.25,right,left,442,false,false,Mon Dec 01 2025 12:40:22 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,31,baseline,0.1,right,right,401,true,false,Mon Dec 01 2025 12:40:24 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,32,baseline,0.4,right,left,744,false,false,Mon Dec 01 2025 12:40:25 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,33,baseline,0.1,left,right,1048,false,false,Mon Dec 01 2025 12:40:27 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,34,baseline,0.1,right,left,1387,false,false,Mon Dec 01 2025 12:40:29 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,35,baseline,0.25,right,right,519,true,false,Mon Dec 01 2025 12:40:31 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,36,baseline,0.25,left,left,418,true,false,Mon Dec 01 2025 12:40:32 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,37,baseline,0.1,left,right,391,false,false,Mon Dec 01 2025 12:40:33 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,38,baseline,0.4,left,left,1323,true,false,Mon Dec 01 2025 12:40:35 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,39,baseline,0.25,right,right,323,true,false,Mon Dec 01 2025 12:40:36 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,40,baseline,0.25,left,right,752,false,false,Mon Dec 01 2025 12:40:38 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,41,timePressure,0.4,right,right,712,true,false,Mon Dec 01 2025 12:40:41 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,42,timePressure,0.1,right,left,387,false,false,Mon Dec 01 2025 12:40:42 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,43,timePressure,0.25,right,right,107,true,false,Mon Dec 01 2025 12:40:43 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,44,timePressure,0.4,left,right,854,false,false,Mon Dec 01 2025 12:40:45 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,45,timePressure,0.1,right,left,418,false,false,Mon Dec 01 2025 12:40:46 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,46,timePressure,0.4,right,right,352,true,false,Mon Dec 01 2025 12:40:47 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,47,timePressure,0.25,right,left,409,false,false,Mon Dec 01 2025 12:40:48 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,48,timePressure,0.1,left,right,429,false,false,Mon Dec 01 2025 12:40:49 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,49,timePressure,0.25,left,left,519,true,false,Mon Dec 01 2025 12:40:51 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,50,timePressure,0.25,right,right,604,true,false,Mon Dec 01 2025 12:40:52 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,51,timePressure,0.25,right,left,556,false,false,Mon Dec 01 2025 12:40:53 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,52,timePressure,0.25,right,right,707,true,false,Mon Dec 01 2025 12:40:55 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,53,timePressure,0.25,left,left,932,true,false,Mon Dec 01 2025 12:40:57 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,54,timePressure,0.25,right,right,899,true,false,Mon Dec 01 2025 12:40:58 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,55,timePressure,0.4,right,timeout,,false,true,Mon Dec 01 2025 12:41:00 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,56,timePressure,0.1,left,right,334,false,false,Mon Dec 01 2025 12:41:02 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,57,timePressure,0.25,left,left,316,true,false,Mon Dec 01 2025 12:41:03 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,58,timePressure,0.1,right,right,432,true,false,Mon Dec 01 2025 12:41:04 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,59,timePressure,0.25,right,left,324,false,false,Mon Dec 01 2025 12:41:05 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,60,timePressure,0.4,right,timeout,,false,true,Mon Dec 01 2025 12:41:07 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,61,timePressure,0.4,left,right,182,false,false,Mon Dec 01 2025 12:41:08 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,61,timePressure,0.4,left,right,182,false,false,Mon Dec 01 2025 12:41:08 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,62,timePressure,0.4,left,left,134,true,false,Mon Dec 01 2025 12:41:09 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,62,timePressure,0.4,left,left,134,true,false,Mon Dec 01 2025 12:41:09 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,63,timePressure,0.25,left,right,638,false,false,Mon Dec 01 2025 12:41:10 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,63,timePressure,0.25,left,right,638,false,false,Mon Dec 01 2025 12:41:10 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,64,timePressure,0.1,right,left,815,false,false,Mon Dec 01 2025 12:41:12 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,64,timePressure,0.1,right,left,815,false,false,Mon Dec 01 2025 12:41:12 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,65,timePressure,0.25,left,timeout,,false,true,Mon Dec 01 2025 12:41:14 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,65,timePressure,0.25,left,timeout,,false,true,Mon Dec 01 2025 12:41:14 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,66,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 12:41:16 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,66,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 12:41:16 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,67,timePressure,0.4,right,left,491,false,false,Mon Dec 01 2025 12:41:17 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,67,timePressure,0.4,right,left,491,false,false,Mon Dec 01 2025 12:41:17 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,68,timePressure,0.1,left,right,308,false,false,Mon Dec 01 2025 12:41:19 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,68,timePressure,0.1,left,right,308,false,false,Mon Dec 01 2025 12:41:19 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,69,timePressure,0.4,left,timeout,,false,true,Mon Dec 01 2025 12:41:20 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,69,timePressure,0.4,left,timeout,,false,true,Mon Dec 01 2025 12:41:20 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,70,timePressure,0.4,left,timeout,,false,true,Mon Dec 01 2025 12:41:22 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,70,timePressure,0.4,left,timeout,,false,true,Mon Dec 01 2025 12:41:22 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,71,timePressure,0.1,right,left,193,false,false,Mon Dec 01 2025 12:41:24 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,71,timePressure,0.1,right,left,193,false,false,Mon Dec 01 2025 12:41:24 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,72,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 12:41:25 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,72,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 12:41:25 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,73,timePressure,0.4,left,right,32,false,false,Mon Dec 01 2025 12:41:26 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,73,timePressure,0.4,left,right,32,false,false,Mon Dec 01 2025 12:41:26 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,74,timePressure,0.1,right,left,699,false,false,Mon Dec 01 2025 12:41:28 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,74,timePressure,0.1,right,left,699,false,false,Mon Dec 01 2025 12:41:28 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,75,timePressure,0.4,right,timeout,,false,true,Mon Dec 01 2025 12:41:30 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,75,timePressure,0.4,right,timeout,,false,true,Mon Dec 01 2025 12:41:30 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,76,timePressure,0.25,left,right,465,false,false,Mon Dec 01 2025 12:41:31 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,76,timePressure,0.25,left,right,465,false,false,Mon Dec 01 2025 12:41:31 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,77,timePressure,0.1,left,left,518,true,false,Mon Dec 01 2025 12:41:32 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,77,timePressure,0.1,left,left,518,true,false,Mon Dec 01 2025 12:41:32 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,78,timePressure,0.1,right,right,423,true,false,Mon Dec 01 2025 12:41:34 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,78,timePressure,0.1,right,right,423,true,false,Mon Dec 01 2025 12:41:34 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,79,timePressure,0.4,right,left,438,false,false,Mon Dec 01 2025 12:41:35 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,79,timePressure,0.4,right,left,438,false,false,Mon Dec 01 2025 12:41:35 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,80,timePressure,0.25,left,right,233,false,false,Mon Dec 01 2025 12:41:36 GMT+0530 (India Standard Time)
P_1764572921592_vcjkaf,80,timePressure,0.25,left,right,233,false,false,Mon Dec 01 2025 12:41:36 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,1,baseline,0.1,right,right,2768,true,false,Mon Dec 01 2025 22:44:03 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,2,baseline,0.25,left,left,772,true,false,Mon Dec 01 2025 22:44:05 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,3,baseline,0.1,right,right,1861,true,false,Mon Dec 01 2025 22:44:08 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,4,baseline,0.4,right,right,1283,true,false,Mon Dec 01 2025 22:44:10 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,5,baseline,0.1,left,left,826,true,false,Mon Dec 01 2025 22:44:12 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,6,baseline,0.1,right,right,3024,true,false,Mon Dec 01 2025 22:44:15 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,7,baseline,0.4,left,left,690,true,false,Mon Dec 01 2025 22:44:17 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,8,baseline,0.1,right,left,988,false,false,Mon Dec 01 2025 22:44:19 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,9,baseline,0.4,right,right,1765,true,false,Mon Dec 01 2025 22:44:21 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,10,baseline,0.4,right,right,977,true,false,Mon Dec 01 2025 22:44:23 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,11,baseline,0.4,left,left,818,true,false,Mon Dec 01 2025 22:44:25 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,12,baseline,0.4,right,right,702,true,false,Mon Dec 01 2025 22:44:26 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,13,baseline,0.1,left,left,780,true,false,Mon Dec 01 2025 22:44:28 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,14,baseline,0.4,left,left,744,true,false,Mon Dec 01 2025 22:44:29 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,15,baseline,0.1,left,right,1471,false,false,Mon Dec 01 2025 22:44:32 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,16,baseline,0.1,right,right,1892,true,false,Mon Dec 01 2025 22:44:34 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,17,baseline,0.25,left,left,1046,true,false,Mon Dec 01 2025 22:44:36 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,18,baseline,0.25,right,left,839,false,false,Mon Dec 01 2025 22:44:38 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,19,baseline,0.1,left,left,2292,true,false,Mon Dec 01 2025 22:44:41 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,20,baseline,0.25,left,left,636,true,false,Mon Dec 01 2025 22:44:42 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,21,baseline,0.25,right,right,1461,true,false,Mon Dec 01 2025 22:44:45 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,21,baseline,0.25,right,right,1461,true,false,Mon Dec 01 2025 22:44:45 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,22,baseline,0.25,right,right,734,true,false,Mon Dec 01 2025 22:44:46 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,22,baseline,0.25,right,right,734,true,false,Mon Dec 01 2025 22:44:46 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,23,baseline,0.25,left,left,740,true,false,Mon Dec 01 2025 22:44:48 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,23,baseline,0.25,left,left,740,true,false,Mon Dec 01 2025 22:44:48 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,24,baseline,0.25,right,right,665,true,false,Mon Dec 01 2025 22:44:49 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,24,baseline,0.25,right,right,665,true,false,Mon Dec 01 2025 22:44:49 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,25,baseline,0.25,left,left,1159,true,false,Mon Dec 01 2025 22:44:51 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,25,baseline,0.25,left,left,1159,true,false,Mon Dec 01 2025 22:44:51 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,26,baseline,0.25,left,left,614,true,false,Mon Dec 01 2025 22:44:53 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,26,baseline,0.25,left,left,614,true,false,Mon Dec 01 2025 22:44:53 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,27,baseline,0.1,left,left,3573,true,false,Mon Dec 01 2025 22:44:57 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,27,baseline,0.1,left,left,3573,true,false,Mon Dec 01 2025 22:44:57 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,28,baseline,0.4,right,right,663,true,false,Mon Dec 01 2025 22:44:59 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,28,baseline,0.4,right,right,663,true,false,Mon Dec 01 2025 22:44:59 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,29,baseline,0.25,left,left,673,true,false,Mon Dec 01 2025 22:45:00 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,29,baseline,0.25,left,left,673,true,false,Mon Dec 01 2025 22:45:00 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,30,baseline,0.25,right,right,610,true,false,Mon Dec 01 2025 22:45:02 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,30,baseline,0.25,right,right,610,true,false,Mon Dec 01 2025 22:45:02 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,31,baseline,0.25,right,right,503,true,false,Mon Dec 01 2025 22:45:03 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,31,baseline,0.25,right,right,503,true,false,Mon Dec 01 2025 22:45:03 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,32,baseline,0.1,right,right,648,true,false,Mon Dec 01 2025 22:45:04 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,32,baseline,0.1,right,right,648,true,false,Mon Dec 01 2025 22:45:04 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,33,baseline,0.1,left,left,1344,true,false,Mon Dec 01 2025 22:45:07 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,33,baseline,0.1,left,left,1344,true,false,Mon Dec 01 2025 22:45:07 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,34,baseline,0.4,left,left,622,true,false,Mon Dec 01 2025 22:45:08 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,34,baseline,0.4,left,left,622,true,false,Mon Dec 01 2025 22:45:08 GMT+0530 (India Standard Time)
